language,split,rendering,family,task,verb,neg,label,sentence_a,sentence_b
ko,dev_b,primary,assertion,quantity,1,False,0,작은 빨간색 여우 다섯 마리와 작은 노란색 여우 여섯 마리가 있다.,작은 노란색 여우 다섯 마리와 작은 빨간색 여우 여섯 마리가 있다.
ko,dev_b,auxiliary,reported_clause,quantity,1,False,0,작은 빨간색 여우 다섯 마리와 작은 노란색 여우 여섯 마리가 있다고 누군가 말한다.,작은 노란색 여우 다섯 마리와 작은 빨간색 여우 여섯 마리가 있다고 누군가 말한다.
en,dev_b,primary,assertion,quantity,1,False,1,There are five small red foxes and six small yellow foxes.,There are six small yellow foxes and five small red foxes.
en,dev_b,auxiliary,reported_clause,quantity,1,False,1,Someone says that there are five small red foxes and six small yellow foxes.,Someone says that there are six small yellow foxes and five small red foxes.
de,dev_b,primary,assertion,quantity,1,False,1,Es gibt fünf kleine rote Füchse und sechs kleine gelbe Füchse.,Es gibt sechs kleine gelbe Füchse und fünf kleine rote Füchse.
de,dev_b,auxiliary,reported_clause,quantity,1,False,1,"Jemand sagt, dass es fünf kleine rote Füchse und sechs kleine gelbe Füchse gibt.","Jemand sagt, dass es sechs kleine gelbe Füchse und fünf kleine rote Füchse gibt."
ko,dev_b,primary,assertion,quantity,1,False,1,작은 빨간색 여우 다섯 마리와 작은 노란색 여우 여섯 마리가 있다.,작은 노란색 여우 여섯 마리와 작은 빨간색 여우 다섯 마리가 있다.
ko,dev_b,auxiliary,reported_clause,quantity,1,False,1,작은 빨간색 여우 다섯 마리와 작은 노란색 여우 여섯 마리가 있다고 누군가 말한다.,작은 노란색 여우 여섯 마리와 작은 빨간색 여우 다섯 마리가 있다고 누군가 말한다.
en,dev_b,primary,assertion,quantity,0,False,0,There are five small white foxes and two large white ducks.,There are five large white ducks and two small white foxes.
en,dev_b,auxiliary,reported_clause,quantity,0,False,0,Someone says that there are five small white foxes and two large white ducks.,Someone says that there are five large white ducks and two small white foxes.
de,dev_b,primary,assertion,quantity,0,False,0,Es gibt fünf kleine weiße Füchse und zwei große weiße Enten.,Es gibt fünf große weiße Enten und zwei kleine weiße Füchse.
de,dev_b,auxiliary,reported_clause,quantity,0,False,0,"Jemand sagt, dass es fünf kleine weiße Füchse und zwei große weiße Enten gibt.","Jemand sagt, dass es fünf große weiße Enten und zwei kleine weiße Füchse gibt."
ko,dev_b,primary,assertion,quantity,0,False,0,작은 하얀색 여우 다섯 마리와 큰 하얀색 오리 두 마리가 있다.,큰 하얀색 오리 다섯 마리와 작은 하얀색 여우 두 마리가 있다.
ko,dev_b,auxiliary,reported_clause,quantity,0,False,0,작은 하얀색 여우 다섯 마리와 큰 하얀색 오리 두 마리가 있다고 누군가 말한다.,큰 하얀색 오리 다섯 마리와 작은 하얀색 여우 두 마리가 있다고 누군가 말한다.
en,dev_b,primary,assertion,quantity,0,False,1,There are five small white foxes and two large white ducks.,There are two large white ducks and five small white foxes.
en,dev_b,auxiliary,reported_clause,quantity,0,False,1,Someone says that there are five small white foxes and two large white ducks.,Someone says that there are two large white ducks and five small white foxes.
de,dev_b,primary,assertion,quantity,0,False,1,Es gibt fünf kleine weiße Füchse und zwei große weiße Enten.,Es gibt zwei große weiße Enten und fünf kleine weiße Füchse.
de,dev_b,auxiliary,reported_clause,quantity,0,False,1,"Jemand sagt, dass es fünf kleine weiße Füchse und zwei große weiße Enten gibt.","Jemand sagt, dass es zwei große weiße Enten und fünf kleine weiße Füchse gibt."
ko,dev_b,primary,assertion,quantity,0,False,1,작은 하얀색 여우 다섯 마리와 큰 하얀색 오리 두 마리가 있다.,큰 하얀색 오리 두 마리와 작은 하얀색 여우 다섯 마리가 있다.
ko,dev_b,auxiliary,reported_clause,quantity,0,False,1,작은 하얀색 여우 다섯 마리와 큰 하얀색 오리 두 마리가 있다고 누군가 말한다.,큰 하얀색 오리 두 마리와 작은 하얀색 여우 다섯 마리가 있다고 누군가 말한다.
en,dev_b,primary,assertion,quantity,0,True,0,There are eight large blue lions and seven small white chickens.,There are eight small white chickens and seven large blue lions.
en,dev_b,auxiliary,reported_clause,quantity,0,True,0,Someone says that there are eight large blue lions and seven small white chickens.,Someone says that there are eight small white chickens and seven large blue lions.
de,dev_b,primary,assertion,quantity,0,True,0,Es gibt acht große blaue Löwen und sieben kleine weiße Hühner.,Es gibt acht kleine weiße Hühner und sieben große blaue Löwen.
de,dev_b,auxiliary,reported_clause,quantity,0,True,0,"Jemand sagt, dass es acht große blaue Löwen und sieben kleine weiße Hühner gibt.","Jemand sagt, dass es acht kleine weiße Hühner und sieben große blaue Löwen gibt."
ko,dev_b,primary,assertion,quantity,0,True,0,큰 파란색 사자 여덟 마리와 작은 하얀색 닭 일곱 마리가 있다.,작은 하얀색 닭 여덟 마리와 큰 파란색 사자 일곱 마리가 있다.
ko,dev_b,auxiliary,reported_clause,quantity,0,True,0,큰 파란색 사자 여덟 마리와 작은 하얀색 닭 일곱 마리가 있다고 누군가 말한다.,작은 하얀색 닭 여덟 마리와 큰 파란색 사자 일곱 마리가 있다고 누군가 말한다.
en,dev_b,primary,assertion,quantity,0,True,1,There are eight large blue lions and seven small white chickens.,There are seven small white chickens and eight large blue lions.
en,dev_b,auxiliary,reported_clause,quantity,0,True,1,Someone says that there are eight large blue lions and seven small white chickens.,Someone says that there are seven small white chickens and eight large blue lions.
de,dev_b,primary,assertion,quantity,0,True,1,Es gibt acht große blaue Löwen und sieben kleine weiße Hühner.,Es gibt sieben kleine weiße Hühner und acht große blaue Löwen.
de,dev_b,auxiliary,reported_clause,quantity,0,True,1,"Jemand sagt, dass es acht große blaue Löwen und sieben kleine weiße Hühner gibt.","Jemand sagt, dass es sieben kleine weiße Hühner und acht große blaue Löwen gibt."
ko,dev_b,primary,assertion,quantity,0,True,1,큰 파란색 사자 여덟 마리와 작은 하얀색 닭 일곱 마리가 있다.,작은 하얀색 닭 일곱 마리와 큰 파란색 사자 여덟 마리가 있다.
ko,dev_b,auxiliary,reported_clause,quantity,0,True,1,큰 파란색 사자 여덟 마리와 작은 하얀색 닭 일곱 마리가 있다고 누군가 말한다.,작은 하얀색 닭 일곱 마리와 큰 파란색 사자 여덟 마리가 있다고 누군가 말한다.
en,dev_b,primary,assertion,quantity,2,False,0,There are three large yellow ducks and four young white cows.,There are three young white cows and four large yellow ducks.
en,dev_b,auxiliary,reported_clause,quantity,2,False,0,Someone says that there are three large yellow ducks and four young white cows.,Someone says that there are three young white cows and four large yellow ducks.
de,dev_b,primary,assertion,quantity,2,False,0,Es gibt drei große gelbe Enten und vier junge weiße Kühe.,Es gibt drei junge weiße Kühe und vier große gelbe Enten.
de,dev_b,auxiliary,reported_clause,quantity,2,False,0,"Jemand sagt, dass es drei große gelbe Enten und vier junge weiße Kühe gibt.","Jemand sagt, dass es drei junge weiße Kühe und vier große gelbe Enten gibt."
ko,dev_b,primary,assertion,quantity,2,False,0,큰 노란색 오리 세 마리와 어린 하얀색 소 네 마리가 있다.,어린 하얀색 소 세 마리와 큰 노란색 오리 네 마리가 있다.
ko,dev_b,auxiliary,reported_clause,quantity,2,False,0,큰 노란색 오리 세 마리와 어린 하얀색 소 네 마리가 있다고 누군가 말한다.,어린 하얀색 소 세 마리와 큰 노란색 오리 네 마리가 있다고 누군가 말한다.
en,dev_b,primary,assertion,quantity,2,False,1,There are three large yellow ducks and four young white cows.,There are four young white cows and three large yellow ducks.
en,dev_b,auxiliary,reported_clause,quantity,2,False,1,Someone says that there are three large yellow ducks and four young white cows.,Someone says that there are four young white cows and three large yellow ducks.
de,dev_b,primary,assertion,quantity,2,False,1,Es gibt drei große gelbe Enten und vier junge weiße Kühe.,Es gibt vier junge weiße Kühe und drei große gelbe Enten.
de,dev_b,auxiliary,reported_clause,quantity,2,False,1,"Jemand sagt, dass es drei große gelbe Enten und vier junge weiße Kühe gibt.","Jemand sagt, dass es vier junge weiße Kühe und drei große gelbe Enten gibt."
ko,dev_b,primary,assertion,quantity,2,False,1,큰 노란색 오리 세 마리와 어린 하얀색 소 네 마리가 있다.,어린 하얀색 소 네 마리와 큰 노란색 오리 세 마리가 있다.
ko,dev_b,auxiliary,reported_clause,quantity,2,False,1,큰 노란색 오리 세 마리와 어린 하얀색 소 네 마리가 있다고 누군가 말한다.,어린 하얀색 소 네 마리와 큰 노란색 오리 세 마리가 있다고 누군가 말한다.
en,dev_b,primary,assertion,quantity,2,True,0,There are three young black ducks and five old yellow chickens.,There are three old yellow chickens and five young black ducks.
en,dev_b,auxiliary,reported_clause,quantity,2,True,0,Someone says that there are three young black ducks and five old yellow chickens.,Someone says that there are three old yellow chickens and five young black ducks.
de,dev_b,primary,assertion,quantity,2,True,0,Es gibt drei junge schwarze Enten und fünf alte gelbe Hühner.,Es gibt drei alte gelbe Hühner und fünf junge schwarze Enten.
de,dev_b,auxiliary,reported_clause,quantity,2,True,0,"Jemand sagt, dass es drei junge schwarze Enten und fünf alte gelbe Hühner gibt.","Jemand sagt, dass es drei alte gelbe Hühner und fünf junge schwarze Enten gibt."
ko,dev_b,primary,assertion,quantity,2,True,0,어린 검은색 오리 세 마리와 늙은 노란색 닭 다섯 마리가 있다.,늙은 노란색 닭 세 마리와 어린 검은색 오리 다섯 마리가 있다.
ko,dev_b,auxiliary,reported_clause,quantity,2,True,0,어린 검은색 오리 세 마리와 늙은 노란색 닭 다섯 마리가 있다고 누군가 말한다.,늙은 노란색 닭 세 마리와 어린 검은색 오리 다섯 마리가 있다고 누군가 말한다.
en,dev_b,primary,assertion,quantity,2,True,1,There are three young black ducks and five old yellow chickens.,There are five old yellow chickens and three young black ducks.
en,dev_b,auxiliary,reported_clause,quantity,2,True,1,Someone says that there are three young black ducks and five old yellow chickens.,Someone says that there are five old yellow chickens and three young black ducks.
de,dev_b,primary,assertion,quantity,2,True,1,Es gibt drei junge schwarze Enten und fünf alte gelbe Hühner.,Es gibt fünf alte gelbe Hühner und drei junge schwarze Enten.
de,dev_b,auxiliary,reported_clause,quantity,2,True,1,"Jemand sagt, dass es drei junge schwarze Enten und fünf alte gelbe Hühner gibt.","Jemand sagt, dass es fünf alte gelbe Hühner und drei junge schwarze Enten gibt."
ko,dev_b,primary,assertion,quantity,2,True,1,어린 검은색 오리 세 마리와 늙은 노란색 닭 다섯 마리가 있다.,늙은 노란색 닭 다섯 마리와 어린 검은색 오리 세 마리가 있다.
ko,dev_b,auxiliary,reported_clause,quantity,2,True,1,어린 검은색 오리 세 마리와 늙은 노란색 닭 다섯 마리가 있다고 누군가 말한다.,늙은 노란색 닭 다섯 마리와 어린 검은색 오리 세 마리가 있다고 누군가 말한다.
en,dev_b,primary,assertion,quantity,1,True,0,There are three young white chickens and two small white dogs.,There are three small white dogs and two young white chickens.
en,dev_b,auxiliary,reported_clause,quantity,1,True,0,Someone says that there are three young white chickens and two small white dogs.,Someone says that there are three small white dogs and two young white chickens.
