id,language,split,task,sentence_a,sentence_b,label,reviewer,judged_label,fluent,comment
605e9b37f036b13f1405dd4d50985e20fccc52b9a20584b88c85727624f6c4e5:0:de,de,test,quantity,"Wenn es sechs kleine grüne Hunde und sieben alte weiße Katzen gibt, klingelt eine Glocke.","Wenn es sechs alte weiße Katzen und sieben kleine grüne Hunde gibt, klingelt eine Glocke.",0,reviewer_1,,,
605e9b37f036b13f1405dd4d50985e20fccc52b9a20584b88c85727624f6c4e5:0:de,de,test,quantity,"Wenn es sechs kleine grüne Hunde und sieben alte weiße Katzen gibt, klingelt eine Glocke.","Wenn es sechs alte weiße Katzen und sieben kleine grüne Hunde gibt, klingelt eine Glocke.",0,reviewer_2,,,
1fb5ab7bcc0412cdbe94958b136f5d825269065e0dbf02578ec5ed575455cb86:1:de,de,test,quantity,"Wenn es fünf alte rote Hunde und vier große schwarze Enten gibt, klingelt eine Glocke.","Wenn es vier große schwarze Enten und fünf alte rote Hunde gibt, klingelt eine Glocke.",1,reviewer_1,,,
1fb5ab7bcc0412cdbe94958b136f5d825269065e0dbf02578ec5ed575455cb86:1:de,de,test,quantity,"Wenn es fünf alte rote Hunde und vier große schwarze Enten gibt, klingelt eine Glocke.","Wenn es vier große schwarze Enten und fünf alte rote Hunde gibt, klingelt eine Glocke.",1,reviewer_2,,,
2819a5f823c7ed6fef29bf6af2eaccf687bf9e7ea69315b45c0bb81dd5c3bb05:0:de,de,train,roles,Das alte rote Huhn grüßt die kleine weiße Maus und die kleine weiße Maus sieht das alte rote Huhn.,Die kleine weiße Maus wird von dem alten roten Huhn gesehen und das alte rote Huhn wird von der kleinen weißen Maus gegrüßt.,0,reviewer_1,,,
2819a5f823c7ed6fef29bf6af2eaccf687bf9e7ea69315b45c0bb81dd5c3bb05:0:de,de,train,roles,Das alte rote Huhn grüßt die kleine weiße Maus und die kleine weiße Maus sieht das alte rote Huhn.,Die kleine weiße Maus wird von dem alten roten Huhn gesehen und das alte rote Huhn wird von der kleinen weißen Maus gegrüßt.,0,reviewer_2,,,
01af3ae4a4ef232b0bf6585bf6da2cfbbbdc7cf2134fe39425acbd1ac3e1a9bd:1:de,de,train,roles,Der kleine grüne Fuchs grüßt den kleinen grünen Bären und der kleine grüne Bär verfolgt den kleinen grünen Fuchs.,Der kleine grüne Bär wird von dem kleinen grünen Fuchs gegrüßt und der kleine grüne Fuchs wird von dem kleinen grünen Bären verfolgt.,1,reviewer_1,,,
01af3ae4a4ef232b0bf6585bf6da2cfbbbdc7cf2134fe39425acbd1ac3e1a9bd:1:de,de,train,roles,Der kleine grüne Fuchs grüßt den kleinen grünen Bären und der kleine grüne Bär verfolgt den kleinen grünen Fuchs.,Der kleine grüne Bär wird von dem kleinen grünen Fuchs gegrüßt und der kleine grüne Fuchs wird von dem kleinen grünen Bären verfolgt.,1,reviewer_2,,,
4807bef8d9cc2c7ec82ae3243b00ac1be5b13bba36527eb232c6d494609d9f66:0:de,de,train,negation,Das große weiße Huhn sieht die alte schwarze Katze nicht und die alte schwarze Katze sieht das große weiße Huhn.,Die alte schwarze Katze wird von dem großen weißen Huhn gesehen und das große weiße Huhn wird nicht von der alten schwarzen Katze gesehen.,0,reviewer_1,,,
4807bef8d9cc2c7ec82ae3243b00ac1be5b13bba36527eb232c6d494609d9f66:0:de,de,train,negation,Das große weiße Huhn sieht die alte schwarze Katze nicht und die alte schwarze Katze sieht das große weiße Huhn.,Die alte schwarze Katze wird von dem großen weißen Huhn gesehen und das große weiße Huhn wird nicht von der alten schwarzen Katze gesehen.,0,reviewer_2,,,
3cccea541cc7e06cd6698d08c70f0ae0c7b5250f619f9964c1b6c350cd2fe4bb:1:de,de,train,negation,Die junge blaue Katze grüßt das kleine rote Pferd nicht und das kleine rote Pferd grüßt die junge blaue Katze.,Das kleine rote Pferd wird nicht von der jungen blauen Katze gegrüßt und die junge blaue Katze wird von dem kleinen roten Pferd gegrüßt.,1,reviewer_1,,,
3cccea541cc7e06cd6698d08c70f0ae0c7b5250f619f9964c1b6c350cd2fe4bb:1:de,de,train,negation,Die junge blaue Katze grüßt das kleine rote Pferd nicht und das kleine rote Pferd grüßt die junge blaue Katze.,Das kleine rote Pferd wird nicht von der jungen blauen Katze gegrüßt und die junge blaue Katze wird von dem kleinen roten Pferd gegrüßt.,1,reviewer_2,,,
7b2e49b8e521c1309f234c201fec4a4a740396e27cbe4b8288c0943d6d1f4024:0:de,de,train,space,Das alte grüne Schaf ist rechts von dem jungen weißen Hund und die alte weiße Katze ist links von der kleinen roten Maus.,Der junge weiße Hund ist rechts von dem alten grünen Schaf und die kleine rote Maus ist links von der alten weißen Katze.,0,reviewer_1,,,
7b2e49b8e521c1309f234c201fec4a4a740396e27cbe4b8288c0943d6d1f4024:0:de,de,train,space,Das alte grüne Schaf ist rechts von dem jungen weißen Hund und die alte weiße Katze ist links von der kleinen roten Maus.,Der junge weiße Hund ist rechts von dem alten grünen Schaf und die kleine rote Maus ist links von der alten weißen Katze.,0,reviewer_2,,,
eacb150cb00be3d9c0ca2b37443c337ab754fd98aa9e0279f33d4d6317b83c00:1:de,de,train,space,Die alte grüne Katze ist hinter dem großen schwarzen Huhn und die kleine gelbe Maus ist vor dem großen grünen Pferd.,Das große schwarze Huhn ist vor der alten grünen Katze und das große grüne Pferd ist hinter der kleinen gelben Maus.,1,reviewer_1,,,
eacb150cb00be3d9c0ca2b37443c337ab754fd98aa9e0279f33d4d6317b83c00:1:de,de,train,space,Die alte grüne Katze ist hinter dem großen schwarzen Huhn und die kleine gelbe Maus ist vor dem großen grünen Pferd.,Das große schwarze Huhn ist vor der alten grünen Katze und das große grüne Pferd ist hinter der kleinen gelben Maus.,1,reviewer_2,,,
8431552ccb7ef73715cb877ec7bf31476274c230a2359e71a926465c239843d0:0:de,de,train,quantity,Es gibt zwei kleine weiße Katzen und sechs große schwarze Katzen.,Es gibt zwei große schwarze Katzen und sechs kleine weiße Katzen.,0,reviewer_1,,,
8431552ccb7ef73715cb877ec7bf31476274c230a2359e71a926465c239843d0:0:de,de,train,quantity,Es gibt zwei kleine weiße Katzen und sechs große schwarze Katzen.,Es gibt zwei große schwarze Katzen und sechs kleine weiße Katzen.,0,reviewer_2,,,
180331f00b4d4daec96ffe6e4e0dcacc904234e15ed257d368d40f42e7bebd95:1:de,de,train,quantity,Es gibt zwei große blaue Pferde und sieben große gelbe Hühner.,Es gibt sieben große gelbe Hühner und zwei große blaue Pferde.,1,reviewer_1,,,
180331f00b4d4daec96ffe6e4e0dcacc904234e15ed257d368d40f42e7bebd95:1:de,de,train,quantity,Es gibt zwei große blaue Pferde und sieben große gelbe Hühner.,Es gibt sieben große gelbe Hühner und zwei große blaue Pferde.,1,reviewer_2,,,
6f1d67f5a52a431a6785b2600ade0d3c6f208535c7f1bec69379c8a0ed4758f7:0:de,de,dev_a,roles,"Stimmt es, dass die kleine blaue Kuh das kleine rote Schaf sieht und das kleine rote Schaf die kleine blaue Kuh verfolgt?","Stimmt es, dass das kleine rote Schaf von der kleinen blauen Kuh verfolgt wird und die kleine blaue Kuh von dem kleinen roten Schaf gesehen wird?",0,reviewer_1,,,
6f1d67f5a52a431a6785b2600ade0d3c6f208535c7f1bec69379c8a0ed4758f7:0:de,de,dev_a,roles,"Stimmt es, dass die kleine blaue Kuh das kleine rote Schaf sieht und das kleine rote Schaf die kleine blaue Kuh verfolgt?","Stimmt es, dass das kleine rote Schaf von der kleinen blauen Kuh verfolgt wird und die kleine blaue Kuh von dem kleinen roten Schaf gesehen wird?",0,reviewer_2,,,
37d293196af2f6be59d5a86d2b66002a43959122ff971cde3e45dd495f6f63fd:1:de,de,dev_a,roles,"Stimmt es, dass der alte gelbe Bär den alten grünen Hund sieht und der alte grüne Hund den alten gelben Bären grüßt?","Stimmt es, dass der alte grüne Hund von dem alten gelben Bären gesehen wird und der alte gelbe Bär von dem alten grünen Hund gegrüßt wird?",1,reviewer_1,,,
37d293196af2f6be59d5a86d2b66002a43959122ff971cde3e45dd495f6f63fd:1:de,de,dev_a,roles,"Stimmt es, dass der alte gelbe Bär den alten grünen Hund sieht und der alte grüne Hund den alten gelben Bären grüßt?","Stimmt es, dass der alte grüne Hund von dem alten gelben Bären gesehen wird und der alte gelbe Bär von dem alten grünen Hund gegrüßt wird?",1,reviewer_2,,,
6e7bd629be9744cd362e108504fc23a1d8ad327d2bea1d228415dda4e9ba56e0:0:de,de,dev_a,negation,"Stimmt es, dass das junge grüne Schaf das kleine weiße Schaf nicht sieht und das kleine weiße Schaf das junge grüne Schaf sieht?","Stimmt es, dass das kleine weiße Schaf von dem jungen grünen Schaf gesehen wird und das junge grüne Schaf nicht von dem kleinen weißen Schaf gesehen wird?",0,reviewer_1,,,
6e7bd629be9744cd362e108504fc23a1d8ad327d2bea1d228415dda4e9ba56e0:0:de,de,dev_a,negation,"Stimmt es, dass das junge grüne Schaf das kleine weiße Schaf nicht sieht und das kleine weiße Schaf das junge grüne Schaf sieht?","Stimmt es, dass das kleine weiße Schaf von dem jungen grünen Schaf gesehen wird und das junge grüne Schaf nicht von dem kleinen weißen Schaf gesehen wird?",0,reviewer_2,,,
1edfae4d0546e5b1678bafbf5fe2c8736bd15e305a50b4e008a29f397d6c251e:1:de,de,dev_a,negation,"Stimmt es, dass die alte grüne Kuh die kleine schwarze Kuh grüßt und die kleine schwarze Kuh die alte grüne Kuh nicht grüßt?","Stimmt es, dass die kleine schwarze Kuh von der alten grünen Kuh gegrüßt wird und die alte grüne Kuh nicht von der kleinen schwarzen Kuh gegrüßt wird?",1,reviewer_1,,,
1edfae4d0546e5b1678bafbf5fe2c8736bd15e305a50b4e008a29f397d6c251e:1:de,de,dev_a,negation,"Stimmt es, dass die alte grüne Kuh die kleine schwarze Kuh grüßt und die kleine schwarze Kuh die alte grüne Kuh nicht grüßt?","Stimmt es, dass die kleine schwarze Kuh von der alten grünen Kuh gegrüßt wird und die alte grüne Kuh nicht von der kleinen schwarzen Kuh gegrüßt wird?",1,reviewer_2,,,
7d59a801e47446d34553837a45d796f91d155c6802e99dd751bda5e4cde267d6:0:de,de,dev_a,space,"Stimmt es, dass der große weiße Löwe hinter der großen blauen Katze ist und die große rote Kuh vor der alten schwarzen Katze ist?","Stimmt es, dass die große blaue Katze hinter dem großen weißen Löwen ist und die alte schwarze Katze vor der großen roten Kuh ist?",0,reviewer_1,,,
7d59a801e47446d34553837a45d796f91d155c6802e99dd751bda5e4cde267d6:0:de,de,dev_a,space,"Stimmt es, dass der große weiße Löwe hinter der großen blauen Katze ist und die große rote Kuh vor der alten schwarzen Katze ist?","Stimmt es, dass die große blaue Katze hinter dem großen weißen Löwen ist und die alte schwarze Katze vor der großen roten Kuh ist?",0,reviewer_2,,,
bf92336d9cd527e9ca679320a176a8d553945ad092a4b5a5ac6705ac672cd4f0:1:de,de,dev_a,space,"Stimmt es, dass die kleine gelbe Ente oberhalb von dem alten schwarzen Kaninchen ist und die junge gelbe Ente unterhalb von dem großen schwarzen Bären ist?","Stimmt es, dass das alte schwarze Kaninchen unterhalb von der kleinen gelben Ente ist und der große schwarze Bär oberhalb von der jungen gelben Ente ist?",1,reviewer_1,,,
bf92336d9cd527e9ca679320a176a8d553945ad092a4b5a5ac6705ac672cd4f0:1:de,de,dev_a,space,"Stimmt es, dass die kleine gelbe Ente oberhalb von dem alten schwarzen Kaninchen ist und die junge gelbe Ente unterhalb von dem großen schwarzen Bären ist?","Stimmt es, dass das alte schwarze Kaninchen unterhalb von der kleinen gelben Ente ist und der große schwarze Bär oberhalb von der jungen gelben Ente ist?",1,reviewer_2,,,
702a13698b563fb0070256d920313e4c64426beb534241f8425ced6b024e35cf:0:de,de,dev_a,quantity,"Stimmt es, dass es vier große weiße Hunde und acht alte schwarze Pferde gibt?","Stimmt es, dass es vier alte schwarze Pferde und acht große weiße Hunde gibt?",0,reviewer_1,,,
702a13698b563fb0070256d920313e4c64426beb534241f8425ced6b024e35cf:0:de,de,dev_a,quantity,"Stimmt es, dass es vier große weiße Hunde und acht alte schwarze Pferde gibt?","Stimmt es, dass es vier alte schwarze Pferde und acht große weiße Hunde gibt?",0,reviewer_2,,,
f80116919215327b0e0dbdb0449f04b773795a8c10795c74936366f36b168a51:1:de,de,dev_a,quantity,"Stimmt es, dass es sieben junge blaue Kühe und fünf große weiße Pferde gibt?","Stimmt es, dass es fünf große weiße Pferde und sieben junge blaue Kühe gibt?",1,reviewer_1,,,
f80116919215327b0e0dbdb0449f04b773795a8c10795c74936366f36b168a51:1:de,de,dev_a,quantity,"Stimmt es, dass es sieben junge blaue Kühe und fünf große weiße Pferde gibt?","Stimmt es, dass es fünf große weiße Pferde und sieben junge blaue Kühe gibt?",1,reviewer_2,,,
49cc80621dd8a7f70c7335e99beeba81802bd0dbfead615e36d103bd82c63337:0:de,de,dev_b,roles,"Jemand sagt, dass der kleine rote Hund das junge blaue Kaninchen verfolgt und das junge blaue Kaninchen den kleinen roten Hund sieht.","Jemand sagt, dass das junge blaue Kaninchen von dem kleinen roten Hund gesehen wird und der kleine rote Hund von dem jungen blauen Kaninchen verfolgt wird.",0,reviewer_1,,,
49cc80621dd8a7f70c7335e99beeba81802bd0dbfead615e36d103bd82c63337:0:de,de,dev_b,roles,"Jemand sagt, dass der kleine rote Hund das junge blaue Kaninchen verfolgt und das junge blaue Kaninchen den kleinen roten Hund sieht.","Jemand sagt, dass das junge blaue Kaninchen von dem kleinen roten Hund gesehen wird und der kleine rote Hund von dem jungen blauen Kaninchen verfolgt wird.",0,reviewer_2,,,
95882906955f4c4d3e40b6f0a4b6099f0b8c359a1d072eebb7b2a5503ae2100d:1:de,de,dev_b,roles,"Jemand sagt, dass das junge gelbe Schaf das große grüne Schaf grüßt und das große grüne Schaf das junge gelbe Schaf verfolgt.","Jemand sagt, dass das große grüne Schaf von dem jungen gelben Schaf gegrüßt wird und das junge gelbe Schaf von dem großen grünen Schaf verfolgt wird.",1,reviewer_1,,,
95882906955f4c4d3e40b6f0a4b6099f0b8c359a1d072eebb7b2a5503ae2100d:1:de,de,dev_b,roles,"Jemand sagt, dass das junge gelbe Schaf das große grüne Schaf grüßt und das große grüne Schaf das junge gelbe Schaf verfolgt.","Jemand sagt, dass das große grüne Schaf von dem jungen gelben Schaf gegrüßt wird und das junge gelbe Schaf von dem großen grünen Schaf verfolgt wird.",1,reviewer_2,,,
a77abd3e8dee4112938da65313b6c04aa4ddda1d16e9f42ed8a573515325f544:0:de,de,dev_b,negation,"Jemand sagt, dass der junge schwarze Löwe das alte gelbe Huhn grüßt und das alte gelbe Huhn den jungen schwarzen Löwen nicht grüßt.","Jemand sagt, dass das alte gelbe Huhn nicht von dem jungen schwarzen Löwen gegrüßt wird und der junge schwarze Löwe von dem alten gelben Huhn gegrüßt wird.",0,reviewer_1,,,
a77abd3e8dee4112938da65313b6c04aa4ddda1d16e9f42ed8a573515325f544:0:de,de,dev_b,negation,"Jemand sagt, dass der junge schwarze Löwe das alte gelbe Huhn grüßt und das alte gelbe Huhn den jungen schwarzen Löwen nicht grüßt.","Jemand sagt, dass das alte gelbe Huhn nicht von dem jungen schwarzen Löwen gegrüßt wird und der junge schwarze Löwe von dem alten gelben Huhn gegrüßt wird.",0,reviewer_2,,,
1cf501e6c34760b4c7df3768798a92b6fb28df2abfc17a0f3868b610e1b5dcd5:1:de,de,dev_b,negation,"Jemand sagt, dass das kleine blaue Pferd den jungen schwarzen Fuchs nicht grüßt und der junge schwarze Fuchs das kleine blaue Pferd grüßt.","Jemand sagt, dass der junge schwarze Fuchs nicht von dem kleinen blauen Pferd gegrüßt wird und das kleine blaue Pferd von dem jungen schwarzen Fuchs gegrüßt wird.",1,reviewer_1,,,
1cf501e6c34760b4c7df3768798a92b6fb28df2abfc17a0f3868b610e1b5dcd5:1:de,de,dev_b,negation,"Jemand sagt, dass das kleine blaue Pferd den jungen schwarzen Fuchs nicht grüßt und der junge schwarze Fuchs das kleine blaue Pferd grüßt.","Jemand sagt, dass der junge schwarze Fuchs nicht von dem kleinen blauen Pferd gegrüßt wird und das kleine blaue Pferd von dem jungen schwarzen Fuchs gegrüßt wird.",1,reviewer_2,,,
ef7cf16ac574909970b4b25effde45b640ced4265087e642f9df83e1e1234f56:0:de,de,dev_b,space,"Jemand sagt, dass der große grüne Bär unterhalb von dem großen blauen Bären ist und das kleine schwarze Schaf oberhalb von dem jungen blauen Huhn ist.","Jemand sagt, dass der große blaue Bär unterhalb von dem großen grünen Bären ist und das junge blaue Huhn oberhalb von dem kleinen schwarzen Schaf ist.",0,reviewer_1,,,
ef7cf16ac574909970b4b25effde45b640ced4265087e642f9df83e1e1234f56:0:de,de,dev_b,space,"Jemand sagt, dass der große grüne Bär unterhalb von dem großen blauen Bären ist und das kleine schwarze Schaf oberhalb von dem jungen blauen Huhn ist.","Jemand sagt, dass der große blaue Bär unterhalb von dem großen grünen Bären ist und das junge blaue Huhn oberhalb von dem kleinen schwarzen Schaf ist.",0,reviewer_2,,,
7254433631bc642103d34bc0f1324228be800c3fb65d0994b211882b1c026c07:1:de,de,dev_b,space,"Jemand sagt, dass der kleine gelbe Löwe rechts von dem kleinen grünen Bären ist und der kleine blaue Bär links von der alten roten Kuh ist.","Jemand sagt, dass der kleine grüne Bär links von dem kleinen gelben Löwen ist und die alte rote Kuh rechts von dem kleinen blauen Bären ist.",1,reviewer_1,,,
7254433631bc642103d34bc0f1324228be800c3fb65d0994b211882b1c026c07:1:de,de,dev_b,space,"Jemand sagt, dass der kleine gelbe Löwe rechts von dem kleinen grünen Bären ist und der kleine blaue Bär links von der alten roten Kuh ist.","Jemand sagt, dass der kleine grüne Bär links von dem kleinen gelben Löwen ist und die alte rote Kuh rechts von dem kleinen blauen Bären ist.",1,reviewer_2,,,
645102a67fe3498effe9b53b1c57f2c7b7259b423a51f8de92eb3cda32ff35db:0:de,de,dev_b,quantity,"Jemand sagt, dass es sechs alte blaue Löwen und vier große gelbe Katzen gibt.","Jemand sagt, dass es sechs große gelbe Katzen und vier alte blaue Löwen gibt.",0,reviewer_1,,,
645102a67fe3498effe9b53b1c57f2c7b7259b423a51f8de92eb3cda32ff35db:0:de,de,dev_b,quantity,"Jemand sagt, dass es sechs alte blaue Löwen und vier große gelbe Katzen gibt.","Jemand sagt, dass es sechs große gelbe Katzen und vier alte blaue Löwen gibt.",0,reviewer_2,,,
1e3d580a02f06d0ffc3f1c6b5eebb65c5fff5e1aa0b6f81ba34112dfe18c8a42:1:de,de,dev_b,quantity,"Jemand sagt, dass es vier große schwarze Füchse und sechs kleine grüne Kühe gibt.","Jemand sagt, dass es sechs kleine grüne Kühe und vier große schwarze Füchse gibt.",1,reviewer_1,,,
1e3d580a02f06d0ffc3f1c6b5eebb65c5fff5e1aa0b6f81ba34112dfe18c8a42:1:de,de,dev_b,quantity,"Jemand sagt, dass es vier große schwarze Füchse und sechs kleine grüne Kühe gibt.","Jemand sagt, dass es sechs kleine grüne Kühe und vier große schwarze Füchse gibt.",1,reviewer_2,,,
f71097d7d052b1912f246c5b969c27fcd5f79429ff79ff3711a0b7d696eceea2:0:de,de,test,roles,"Wenn die große blaue Kuh den jungen grünen Löwen grüßt und der junge grüne Löwe die große blaue Kuh sieht, klingelt eine Glocke.","Wenn der junge grüne Löwe von der großen blauen Kuh gesehen wird und die große blaue Kuh von dem jungen grünen Löwen gegrüßt wird, klingelt eine Glocke.",0,reviewer_1,,,
